version,isuserpro,isuserstaff,haspaywall,israted,isoriginal,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetrated,subsetdeduplicated,subsetrateddeduplicated,path_metadata,hasmetadata_isuserpublisher_isofficial_isdraft_hasannotations_subsetall
3.01,True,False,False,False,False,False,False,0,0,8,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,S. Ann An Ile,S. Ann An Ile,,Misc tunes,Joe Buchanan's Scottish Tome - Page 414.1Highland Schottische,,1,1,0,38400,39.99999999896667,20,80,145,7.25,5,0,False,150,2.5073187827520367,1.0,0.925,/data2/zachary/musescore/data/X/N/QmXNeoZuHfo2RcxaXrU6ub1frUUGFTQpkNhbzcUvFZBxG1.mscz,False,/data2/zachary/musescore/data/X/N/QmXNeoZuHfo2RcxaXrU6ub1frUUGFTQpkNhbzcUvFZBxG1.mscz,False,/data2/zachary/musescore/data/W/u/QmWujYPdsjuxREMReXjdwpPEogQPehZLmQyWzKy1WoWLrQ.mscz,False,False,False,False,./data/P/f/QmPfDLq6VHHs9j3W9X87iCtRyuFutM8XTewu8AyjL1XcvG.json./metadata/0/4722813.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,14,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Wee Alec From Fort William 1998.2,Wee Alec From Fort William 1998.2,,Misc tunes,Unknown,,1,1,0,31080,97.12495143485334,16,67,201,12.5625,3,0,False,204,2.6872057592685703,1.0,0.9375,/data2/zachary/musescore/data/b/P/QmbPhAZdLcLWNNrmsfqq6inMf2YS78CGKvomErX7TrL4zC.mscz,False,/data2/zachary/musescore/data/b/P/QmbPhAZdLcLWNNrmsfqq6inMf2YS78CGKvomErX7TrL4zC.mscz,False,/data2/zachary/musescore/data/N/k/QmNknLvAot27tMySQeupsWHVhCszmm2g1MRKzcHiw5zqx4.mscz,False,False,False,False,./data/X/J/QmXJD9sopFuCGbVSLwC5raqPTrk9mkJwg7d4juWdC9iRWS.json./metadata/1/4713517.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,False,True,False,False,0,0,37,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,Redemption,Redemption,,zackmandybur,Zachary Mandybur,,2,1,0,65280,40.800040799000406,34,135,581,17.08823529411765,13,0,False,594,2.781724275989059,1.0,0.9699754901960784,/data2/zachary/musescore/data/U/V/QmUVosVxSRK1Zo1KUp9Sfoqy5sBgFB2aAXaPZVgHtpNYR7.mscz,False,/data2/zachary/musescore/data/V/a/QmVadm48d88n8sFrcniVYVGpoRcYbZhqNB7dD5Qd5nH6Ln.mscz,True,/data2/zachary/musescore/data/V/a/QmVadm48d88n8sFrcniVYVGpoRcYbZhqNB7dD5Qd5nH6Ln.mscz,True,False,True,False,./data/V/a/QmVadm48d88n8sFrcniVYVGpoRcYbZhqNB7dD5Qd5nH6Ln.json./metadata/9/5982990.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,As the host of God to battle with the foe,As the host of God to battle with the foe - Hubert P. Main,,Hubert P. Main,,,1,1,0,33600,41.69991959907685,19,71,321,16.894736842105264,9,0,False,330,2.97518878969748,0.9501557632398754,0.9205729166666666,/data2/zachary/musescore/data/W/P/QmWPrvBxm9cynCyEFRJdvBwkySGi8h3QNhFRuqFJ9vp4Ru.mscz,False,/data2/zachary/musescore/data/U/3/QmU3mmjDSezYRiRrGDMKXeMZ2FDgAdFDK9BeEbLJB7T2UQ.mscz,False,/data2/zachary/musescore/data/R/s/QmRsRigcjd2i77Sw3aUmjfroUi1jR4nXQNBF2Mf2acSUTH.mscz,True,False,True,False,./data/R/s/QmRsRigcjd2i77Sw3aUmjfroUi1jR4nXQNBF2Mf2acSUTH.json./metadata/5/5805735.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,How Can The Brethren Testify?,How Can The Brethren Testify? - Charles Wesley,,Charles Wesley,,,0,2,0-91,18240,28.50007124943,13,39,207,15.923076923076923,1,1,True,209,2.4764330496464724,0.9903381642512076,0.8703703703703703,/data2/zachary/musescore/data/W/4/QmW474VMoGNUxvCcx1r4ebKosLEEos5T3JVFk4MBWRXbvk.mscz,True,/data2/zachary/musescore/data/W/4/QmW474VMoGNUxvCcx1r4ebKosLEEos5T3JVFk4MBWRXbvk.mscz,True,/data2/zachary/musescore/data/W/4/QmW474VMoGNUxvCcx1r4ebKosLEEos5T3JVFk4MBWRXbvk.mscz,True,False,True,False,./data/W/4/QmW474VMoGNUxvCcx1r4ebKosLEEos5T3JVFk4MBWRXbvk.json./metadata/1/5781025.json,TrueFalseFalseFalseTrueTrue
2.06,True,False,False,True,False,False,False,1,32,988,10,4.84,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,classical,,chopin-ballade,Ballade No.4 Op.52,Ballade No.4 (F.Chopin Op.52),,Frédéric Chopin,F.Chopin Op.52,,3,1,0,396567,382.81346169790686,239,1684,6322,26.451882845188283,674,0,False,6996,3.449866443106125,0.7632458233890215,0.7625404530744336,/data2/zachary/musescore/data/c/Q/QmcQoygH7hjNEjjC1zEwfc6AZm9tAGMrb2wbxLiCphymsP.mscz,False,/data2/zachary/musescore/data/c/Q/QmcQoygH7hjNEjjC1zEwfc6AZm9tAGMrb2wbxLiCphymsP.mscz,False,/data2/zachary/musescore/data/U/k/QmUkCd5kX3tLNtrCNzmMgNSLJ7GGFsjfGbMBsNgq7612ox.mscz,False,True,False,False,./data/b/x/QmbxABDp7E4R3Z3dtdRsvBz6G3YAZmghkLKdVa2Sw45eKr.json./metadata/3/4216686.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,1,9,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Lukkari-Heikin polkka,Lukkari-Heikin polkka,,Misc tunes,,,1,1,0,46080,47.99999999876,54,102,242,4.481481481481482,11,0,False,253,2.682615859315993,1.0,0.9427083333333334,/data2/zachary/musescore/data/Q/e/QmQes5yKLAZ7oY1vTmAikwkNxVX32nGJAcjj1abdMa8P39.mscz,False,/data2/zachary/musescore/data/Q/e/QmQes5yKLAZ7oY1vTmAikwkNxVX32nGJAcjj1abdMa8P39.mscz,False,/data2/zachary/musescore/data/T/Y/QmTY9drqacFVTC8VjCe6GqUBtrCyqzuL3zz4xcDLeUZLFn.mscz,False,False,False,False,./data/T/p/QmTpBapqX44PiW9RXa5d1zekt6EvMwbwiYoKqiMFLcMdAD.json./metadata/1/4565957.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Salt Fish and Dumplins. JJo1.014,Salt Fish and Dumplins. JJo1.014,,Misc tunes,,,1,1,0,46080,71.99990999646751,27,51,156,5.777777777777778,1,0,False,157,2.7350670076363146,1.0,0.9461805555555556,/data2/zachary/musescore/data/c/c/QmcciCYZe4JxfJcWoB6hfLkZTv1soipG4PCFtWw8r896ku.mscz,False,/data2/zachary/musescore/data/c/c/QmcciCYZe4JxfJcWoB6hfLkZTv1soipG4PCFtWw8r896ku.mscz,False,/data2/zachary/musescore/data/P/i/QmPiJY3eN69qZAmYMVfKRzbt2qPTKfYKL4BwbrTV2ziSfY.mscz,False,False,False,False,./data/W/o/QmWo7hyoBstGvVvEW1ZQCtygn16E4dmT51FYmeRhRThM9o.json./metadata/8/5074409.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Adieu to Fortgeorge,Adieu to Fortgeorge,,Misc tunes,,,1,1,0,62640,130.49999999336626,37,70,296,8.0,67,0,False,363,2.686246185799152,1.0,0.8723958333333334,/data2/zachary/musescore/data/e/F/QmeFRA9gta582gTc8QLG69USh5qA1izeqpRRqqw2D4nTBF.mscz,False,/data2/zachary/musescore/data/e/F/QmeFRA9gta582gTc8QLG69USh5qA1izeqpRRqqw2D4nTBF.mscz,False,/data2/zachary/musescore/data/e/F/QmeFRA9gta582gTc8QLG69USh5qA1izeqpRRqqw2D4nTBF.mscz,False,False,False,False,./data/P/m/QmPmCDS6nUJ7DQn9NoBxZUr2TE9hYWfMDUjG64RLHZ3bsg.json./metadata/9/4724924.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,GB/7d/19 Bonnet So Blue,Transcribed by Simon Furey and Lewis Jones - GB/7d/19 Bonnet So Blue,Bucknell Morris Tunes 3 of 8,Transcribed by Simon Furey and Lewis Jones,Transcribed by Simon Furey and Lewis Jones,,1,1,0,63360,32.99999999956,48,264,204,4.25,11,0,False,215,2.641538618738836,1.0,0.9103535353535354,/data2/zachary/musescore/data/T/6/QmT6g62XnkC18x6gMZGfLnzZqK2hdGdJ6PKWX2X2BwVmCQ.mscz,False,/data2/zachary/musescore/data/S/T/QmSThdrgt9tbH9tWrtq8LTNe1WV7Qu8SswU9wrrojtkLUE.mscz,False,/data2/zachary/musescore/data/Y/4/QmY45SSGDegta9GEhLPF2iJZYXeZz6Raz6sCggxE9KkvKn.mscz,True,False,True,False,./data/Y/4/QmY45SSGDegta9GEhLPF2iJZYXeZz6Raz6sCggxE9KkvKn.json./metadata/1/4934069.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,1,149,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,The old ship of zion,The old ship of zion - Daniel B. Towner,,Daniel B. Towner,Daniel Brink Towner,,0,2,0-0,23040,29.6906604308551,13,49,248,19.07692307692308,4,62,True,314,2.607826103138273,0.983739837398374,0.9722222222222222,/data2/zachary/musescore/data/W/k/QmWkTsczA7jXk5TVybnUTtVGCeH4MGpXe7y1yi9RSrvHWT.mscz,False,/data2/zachary/musescore/data/Y/5/QmY5SWrQFtpDNx8HZLu13kZ1e6nDCrRZJ2FkcneCQAdNH6.mscz,False,/data2/zachary/musescore/data/Y/C/QmYCZ1YdH2KPoEW3Vb9iAMY6VYHKrXbyKtkpvVLPwZBVMW.mscz,False,False,False,False,./data/R/k/QmRkc9iwvjmDmmGrCFmKvEowpC7GnSJVPzJ6aDTsf1t2kg.json./metadata/0/5732873.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Saddle Old Spike,Saddle Old Spike,,Misc tunes,,,1,1,0,38700,40.31249999895859,40,85,187,4.675,5,0,False,192,2.416930539694991,1.0,0.8875,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/P/F/QmPFbvoEGLPamkETGFdPrFBt3RQYGb8BW5DXY4umKM9dWv.json./metadata/8/4555083.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,banish misfortune,Banish Misfortune,,Misc Traditional,,,1,1,0,103680,53.99999999928,72,432,374,5.194444444444445,7,0,False,381,2.7514194747402274,0.9679144385026738,0.9602623456790124,/data2/zachary/musescore/data/T/8/QmT8fRXBJfTJpJYPYpUhZytdRqSUrXxc7ijnParWjoZuNY.mscz,False,/data2/zachary/musescore/data/a/1/Qma18LeJ3x711sjQHXgiUBhjDU9AXKE876cX5TF7pTaXK3.mscz,False,/data2/zachary/musescore/data/e/W/QmeWWvfsdD8fncrAESziXgoMHWkFAy89iwkydsqf27ez8G.mscz,False,False,False,False,./data/U/7/QmU7oAF5Lm1YghtGuuHG26mft7rX1U1juC3VXzjDMnRZFH.json./metadata/1/5072636.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,6,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Clean Suggane,Clean Suggane,,Misc tunes,,,1,1,0,23040,11.99999999984,16,96,52,3.25,2,0,False,54,2.6268207697597923,1.0,0.8958333333333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/a/V/QmaVpFHvYSEDBj5mo5NY119xdc7S6J987CYKV1A2yUt8He.json./metadata/3/4929803.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Mick's Knitted Triplets,Mick's Knitted Triplets,,Misc tunes,,,1,1,0,30720,31.999999999173333,16,64,137,8.5625,5,0,False,142,2.4914174638569206,1.0,0.9309895833333334,/data2/zachary/musescore/data/Y/e/QmYeQGuF6BvTqEN2bmsnQiG6HSDkXqdhDEo34PotnCq5fP.mscz,False,/data2/zachary/musescore/data/U/Q/QmUQL1zY2NwPTj7y4P8EpBP5jH6AepZrcFFxQ5Vh2K7VLg.mscz,False,/data2/zachary/musescore/data/U/Q/QmUQL1zY2NwPTj7y4P8EpBP5jH6AepZrcFFxQ5Vh2K7VLg.mscz,False,False,False,False,./data/b/U/QmbUTzqn8zRiVaFZqMQQ67Cb1BLatijRyzeSRtN4BqNKko.json./metadata/0/5151485.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Serena Notte,Serena Notte,,Misc tunes,,,1,1,0,61440,63.99999999834667,32,128,150,4.6875,3,0,False,153,2.686251969167589,1.0,0.9466145833333334,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,False,False,False,./data/Z/T/QmZTnefd41xSFUtB2pkmar9HS3y12aaHA7byZYuvvBGXo8.json./metadata/8/4723002.json,TrueFalseFalseFalseTrueTrue
1.14,False,False,False,True,False,False,False,1,42,2537,4,4.71,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,rock-reggaeska,,wewillfalltogether-streetlightmanifesto-trombone-ska,we will fall together,We Will Fall Together - trombone transcription,,Streetlight Manifesto,Streetlight ManifestoTranscr. Jared Cooney 2015,,0,1,57,264280,235.9646228005364,165,592,605,3.6666666666666665,48,0,False,653,2.739046540903474,0.9421487603305784,0.8719362745098039,/data2/zachary/musescore/data/Z/C/QmZCcnuDXRtV8DJBoVDuVVGGJx4fNtbPDHEp3E1KBAmAiy.mscz,True,/data2/zachary/musescore/data/Z/C/QmZCcnuDXRtV8DJBoVDuVVGGJx4fNtbPDHEp3E1KBAmAiy.mscz,True,/data2/zachary/musescore/data/Z/C/QmZCcnuDXRtV8DJBoVDuVVGGJx4fNtbPDHEp3E1KBAmAiy.mscz,True,True,True,True,./data/Z/C/QmZCcnuDXRtV8DJBoVDuVVGGJx4fNtbPDHEp3E1KBAmAiy.json./metadata/1/681416.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,0,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Hjogravylta,Hjogravylta,,Misc tunes,,,1,1,0,30720,31.999999999173333,16,64,113,7.0625,4,0,False,117,2.629134896329828,1.0,0.953125,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/Q/3/QmQ3dp7spdzHjWzD2VMk1mEu5WMiB8saiJ4p7ZET2RxRcg.json./metadata/5/5161678.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Another Jig Will Do,Another jig will do,,Misc tunes,anon.,,1,1,0,43920,23.24999999968062,20,183,121,6.05,3,0,False,124,2.8034944920385696,0.9256198347107438,0.9005681818181819,/data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,False,/data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,False,/data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,False,False,False,False,./data/Q/q/QmQqdxE8znSpLrTSr1AbYgxPemJqDBJ1svs8gRDFfYHfyr.json./metadata/1/4655848.json,TrueFalseFalseFalseTrueTrue
2.06,True,False,False,False,True,False,False,0,2,64,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,BOLERO,BOLERO,FLASH MOB,Paolo Rivardo,P.R,,0,20,0-0-0-47-56-56-56-57-57-58-58-64-65-66-67-71-71-71-73-73,309120,536.6666666525047,163,464,12825,78.68098159509202,2936,0,False,15761,2.795952889641048,0.9205989900748738,0.9274068322981366,/data2/zachary/musescore/data/P/2/QmP2y59kAVXSEzmAhkr4cTfXKXznQhCqtmi16Pr6r6nUJ1.mscz,True,/data2/zachary/musescore/data/P/2/QmP2y59kAVXSEzmAhkr4cTfXKXznQhCqtmi16Pr6r6nUJ1.mscz,True,/data2/zachary/musescore/data/P/2/QmP2y59kAVXSEzmAhkr4cTfXKXznQhCqtmi16Pr6r6nUJ1.mscz,True,False,True,False,./data/P/2/QmP2y59kAVXSEzmAhkr4cTfXKXznQhCqtmi16Pr6r6nUJ1.json./metadata/9/5847381.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Old Bush,the Old Bush,,Misc tunes,,,1,1,0,61440,63.99999999834667,36,132,246,6.833333333333333,3,0,False,249,2.701322145273082,0.975609756097561,0.982421875,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/V/h/QmVhCb8RAWPZVknmRKFdw9rnFidNGQV8bfjeQiNRz1eReV.json./metadata/6/4964490.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,False,False,False,False,0,0,42,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,classical,choirmusic-msicacoral-choirnerds-choirgeeks,,Le carnaval des animaux,X. Volière (a capella) by Saint-Säens from Le carnaval des animaux,X. Volière,Camille Saint-Saëns,Camille Saint-Säens,,0,12,52-52-52-52-52-52-52-52-52-52-52-52,44160,66.50618435050866,31,93,1721,55.516129032258064,208,1240,True,3169,3.272564311047982,0.8483582089552238,0.8768939393939394,/data2/zachary/musescore/data/X/F/QmXFkDMbBvQrB4yEtPrPwXUGV5JhwHkhALvURhUo8kL1QY.mscz,False,/data2/zachary/musescore/data/P/1/QmP1zZSTV8FSYEMmJFim53u3WewyVPpxdNc26sVHZ5HdCE.mscz,True,/data2/zachary/musescore/data/P/1/QmP1zZSTV8FSYEMmJFim53u3WewyVPpxdNc26sVHZ5HdCE.mscz,True,False,True,False,./data/P/1/QmP1zZSTV8FSYEMmJFim53u3WewyVPpxdNc26sVHZ5HdCE.json./metadata/3/6119785.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Irish Gimblet. VWMLa.110,Irish Gimblet. VWMLa.110,,Misc tunes,,,1,1,0,34560,11.999999999843336,24,144,128,5.333333333333333,12,0,False,140,2.3904650785966046,1.0,0.9328703703703703,/data2/zachary/musescore/data/e/F/QmeFRA9gta582gTc8QLG69USh5qA1izeqpRRqqw2D4nTBF.mscz,False,/data2/zachary/musescore/data/e/F/QmeFRA9gta582gTc8QLG69USh5qA1izeqpRRqqw2D4nTBF.mscz,False,/data2/zachary/musescore/data/e/F/QmeFRA9gta582gTc8QLG69USh5qA1izeqpRRqqw2D4nTBF.mscz,False,False,False,False,./data/e/R/QmeRbQ1Z7gDGmQUpxaxqXX8ioots6thz9hxhcLDGYdhwVs.json./metadata/5/4560440.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Mae Nhw'n D'wedyd,Traditional music - Mae Nhw'n D'wedyd,,Misc Traditional,Trad,,1,1,0,30720,34.909154379376226,16,64,89,5.5625,41,0,False,130,2.663543342170094,1.0,0.96875,/data2/zachary/musescore/data/V/M/QmVMfmoMfxeFf7cTSBp73BanfW1VtfCFFmrSftdavLTic2.mscz,False,/data2/zachary/musescore/data/V/M/QmVMfmoMfxeFf7cTSBp73BanfW1VtfCFFmrSftdavLTic2.mscz,False,/data2/zachary/musescore/data/V/M/QmVMfmoMfxeFf7cTSBp73BanfW1VtfCFFmrSftdavLTic2.mscz,False,False,False,False,./data/b/v/QmbvtsbvBbQ4dpTigEcYg75pkeMbzwp6SSfph5oYwpS6Ye.json./metadata/2/5014973.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Mozart's Rome Waltz. JaW.338,Mozart's Rome Waltz. JaW.338,,Misc tunes,,,1,1,0,27120,18.83333333307699,44,114,140,3.1818181818181817,12,0,False,152,2.933300071792732,0.9571428571428572,0.8214285714285714,/data2/zachary/musescore/data/W/C/QmWCNTHzzeNp6qkW6CDbsuDQ6wgcecXTsrks8Hd8TLw3Ar.mscz,False,/data2/zachary/musescore/data/X/i/QmXiNMJBuYAmcs3YhrWLShZQYws3ENmkJSgTM2bURhtawe.mscz,False,/data2/zachary/musescore/data/Z/y/QmZyzujpizy8vQaR7acjN5TB6FDJsWsVd4hLDwYjV2TF9P.mscz,False,False,False,False,./data/Z/p/QmZpyeyYyUL9FPyAndLVPyNg5kaBqjHWx34cZGQWp9wjqR.json./metadata/2/4577540.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Horatio's Maggot. Ca1758.046,Horatio's Maggot. Ca1758.046,Maggot,Misc tunes,,,1,1,0,46080,15.999999999791116,32,192,150,4.6875,8,0,False,158,2.793359756799721,0.9866666666666668,0.9236111111111112,/data2/zachary/musescore/data/W/M/QmWM4rUtjUaWk3ZJ8crnZSnFFc5xMcwFiSRd3pxHQ6qdD7.mscz,False,/data2/zachary/musescore/data/W/M/QmWM4rUtjUaWk3ZJ8crnZSnFFc5xMcwFiSRd3pxHQ6qdD7.mscz,False,/data2/zachary/musescore/data/Z/X/QmZXGN3nVwFg3iNfA1jjukxMjCn746xachSzasSAsingjd.mscz,False,False,False,False,./data/Z/R/QmZRNwXKX1x6FZ4rfLbxGW9GtFtrACxKAbMrbtDUW7M7gW.json./metadata/5/4905737.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Hearest thou not the voice of Jesus,Hearest thou not the voice of Jesus - J. Lincoln Hall,,J. Lincoln Hall,,,2,1,0,35760,27.49994599960558,18,80,251,13.944444444444445,15,0,False,266,2.650126195505702,0.9840637450199204,0.914351851851852,/data2/zachary/musescore/data/e/u/Qmeu2ruGvFDrhfhVQ96C7T2KoLk1rReE7fSWeZfZMoimgA.mscz,False,/data2/zachary/musescore/data/P/J/QmPJHVzWAkQjNfiQR88AJRxnD2jqaNCgxNofGkRD3MSFwd.mscz,False,/data2/zachary/musescore/data/P/J/QmPJHVzWAkQjNfiQR88AJRxnD2jqaNCgxNofGkRD3MSFwd.mscz,False,False,False,False,./data/X/B/QmXBxYK4FZk7cnXCy6tiZWr6RtyfFSZqcJxjNbH4hdQgLW.json./metadata/0/5776833.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,2,49,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Beati mundo corde,Beati mundo corde - William Byrd,,William Byrd,,,0,5,0-0-0-0-0,113280,117.99999999695166,18,18,795,44.16666666666666,14,630,True,1439,2.952435808505201,0.963337547408344,0.952683615819209,/data2/zachary/musescore/data/W/J/QmWJJ2QrAAg8RrtyjSXvKv96Bt9q6q8egx1ZXfqANScxhp.mscz,False,/data2/zachary/musescore/data/P/3/QmP3SwVtgMYE7TUVctaL3PMk9zWNwPTBUgebwFeSAgGuM7.mscz,False,/data2/zachary/musescore/data/c/z/QmczgJMi5SR1GSsP9Pyhw2VjiU3daeSB38FRtMfxCTjhtt.mscz,True,False,True,False,./data/c/z/QmczgJMi5SR1GSsP9Pyhw2VjiU3daeSB38FRtMfxCTjhtt.json./metadata/3/5753516.json,TrueFalseFalseFalseTrueTrue
